Date of Product Buy,Discount,Product Buy Price,Product Original Price,Product Release Date,Product Category,Season Bought,User ID
1620482582,44.7,9.9,18.0,1627887275,Consumer Electronics,2,427
1609786707,0.1,34.5,34.6,1624897821,Furniture,4,11
1624278375,32.9,51.8,77.2,1612161894,Beauty,1,275
1613749730,55.4,34.2,76.6,1622854171,Phones,4,732
1631737538,46.1,18.0,33.4,1622128595,Informatics,2,816
1622744913,37.6,23.3,37.4,1611005457,Screens,0,619
1638592861,5.8,61.9,65.7,1618229997,Consumer Electronics,3,858
1618807555,21.4,86.1,109.6,1628463245,Screens,4,184
1630261798,16.8,92.7,111.5,1626605046,Home Care,0,673
1634859205,58.1,20.4,48.7,1626093550,Screens,2,249
1611283023,40.9,45.0,76.2,1633345355,Audio,1,194
1618742289,55.5,43.5,97.6,1638391124,Beauty,2,154
1628461747,70.4,26.9,90.8,1634529496,Printers,3,790
1617970920,15.2,81.4,96.0,1611229399,Informatics,0,68
1620812973,56.9,7.0,16.3,1636602319,Beauty,0,652
1615819168,1.1,88.5,89.4,1637804462,Consumer Electronics,0,713
1627134617,32.3,20.0,29.5,1635411977,Screens,3,497
1629906573,40.4,42.0,70.5,1633430232,Phones,4,238
1618729783,71.8,30.9,109.7,1626598311,Beauty,4,69
1634041903,21.8,20.3,26.0,1616989620,Televisions,4,121
1627377679,41.3,24.9,42.4,1612727786,Beauty,1,891
1633840792,79.1,24.4,116.7,1620446316,Audio,2,354
1626053389,7.1,86.5,93.0,1627403402,Televisions,1,101
1627721647,41.4,51.2,87.4,1635569085,Consumer Electronics,2,816
1628849201,47.8,55.6,106.5,1617056365,Audio,1,75
1628397445,62.6,26.3,70.5,1630520978,Consumer Electronics,2,117
1618607166,22.3,77.7,100.0,1609649031,Screens,1,448
1638129216,72.0,7.4,26.5,1624370626,Home Care,3,866
1634772776,70.0,9.8,32.6,1631980446,Furniture,4,420
1636127127,6.5,38.1,40.8,1612098477,Printers,3,216
1626579158,69.7,7.8,25.6,1631821498,Televisions,3,395
1629331363,45.4,17.4,31.9,1621577166,Screens,3,431
1611961604,30.0,63.2,90.3,1640596804,Printers,2,238
1625085510,57.3,24.0,56.0,1626762952,Audio,2,481
1637606622,6.4,78.4,83.7,1621176208,Screens,0,263
1636540955,75.3,16.6,67.0,1636300593,Televisions,0,798
1625699986,14.4,17.7,20.6,1613658324,Furniture,3,889
1629640169,63.9,17.9,49.6,1633335991,Televisions,0,91
1625075903,75.5,28.1,114.7,1636945349,Informatics,2,899
1636294916,33.2,37.1,55.5,1613213610,Televisions,1,380
1617590607,29.2,42.6,60.1,1637646932,Furniture,1,551
1610664520,29.7,14.0,20.0,1612592026,Home Care,3,666
1628770634,26.1,84.0,113.6,1634744049,Beauty,3,610
1632010237,32.7,21.9,32.5,1638728787,Consumer Electronics,0,501
1615419356,61.4,34.0,88.0,1616028379,Furniture,0,43
1627138989,43.4,20.3,36.0,1639741638,Printers,3,584
1616430795,46.7,38.2,71.7,1623436523,Screens,0,893
1612553128,55.8,21.1,47.8,1621490741,Beauty,3,163
1617446636,20.1,62.5,78.2,1615359750,Printers,2,776
1622282460,30.1,75.0,107.4,1622872329,Home Care,3,594
1613000131,42.1,54.0,93.3,1640672485,Beauty,4,159
1617198660,59.6,19.5,48.3,1610976737,Beauty,4,176
1618729928,14.5,43.4,50.8,1621466326,Televisions,0,342
1634603325,39.8,45.2,75.1,1632384973,Printers,4,844
1612082885,16.9,16.4,19.7,1613648177,Screens,4,376
1626897985,34.4,64.9,99.0,1620647025,Printers,0,149
1638054473,56.0,34.1,77.4,1627275356,Televisions,4,252
1638991257,51.2,40.6,83.2,1633042802,Furniture,2,617
1633994913,63.3,10.5,28.8,1632368888,Televisions,0,206
1610080157,56.6,32.5,75.0,1637830702,Home Care,3,442
1615257043,76.7,21.1,90.3,1640859494,Consumer Electronics,3,377
1616528954,17.3,33.2,40.2,1625596555,Phones,1,669
1633420311,67.3,14.5,44.3,1610208416,Audio,0,875
1635299728,32.8,38.7,57.6,1616310973,Phones,1,40
1631946350,1.0,37.7,38.1,1639690489,Consumer Electronics,2,167
1625952474,28.4,18.8,26.3,1640214894,Furniture,1,53
1623690277,64.1,6.4,17.8,1611949202,Phones,4,722
1609667471,18.9,78.1,96.3,1627200191,Printers,2,211
1615764150,19.0,13.9,17.1,1619314195,Audio,0,556
1610152013,41.2,52.2,88.8,1613269379,Informatics,1,280
1614492143,10.8,26.9,30.2,1619104156,Screens,1,164
1616649963,70.1,27.6,92.3,1637103653,Home Care,0,428
1625807284,10.5,59.1,66.0,1626805553,Screens,3,866
1630912114,56.9,8.4,19.5,1632151526,Audio,4,685
1631439125,17.5,50.5,61.2,1625054794,Screens,4,278
1632149186,2.9,106.6,109.7,1624634851,Televisions,2,288
1634746983,45.8,12.8,23.5,1621330941,Screens,4,822
1613126890,61.3,22.2,57.2,1624919892,Beauty,0,642
1628780331,24.0,64.8,85.3,1611635392,Beauty,4,97
1610048122,31.5,68.0,99.3,1639621323,Printers,0,38
1627758815,50.6,11.8,23.9,1635197263,Informatics,1,611
1616360040,40.3,50.8,85.2,1640754555,Phones,1,301
1638411927,60.3,47.1,118.6,1623068069,Screens,2,790
1627821694,48.2,25.4,49.0,1611314204,Televisions,2,74
1622079227,10.0,92.8,103.1,1611464688,Informatics,0,109
1626184987,56.7,50.1,115.7,1617801230,Printers,0,99
1612162595,78.2,3.4,15.4,1640548031,Screens,0,138
1631395507,54.3,22.2,48.7,1624503349,Televisions,3,768
1634113040,15.6,66.4,78.7,1615645374,Furniture,0,216
1629358307,11.6,58.1,65.7,1627571463,Televisions,0,173
1614306700,57.4,47.0,110.4,1610912555,Informatics,0,320
1613390302,21.7,40.3,51.5,1621165411,Televisions,2,395
1640145427,2.1,94.8,96.8,1627054598,Informatics,0,561
1637349869,75.8,28.4,117.5,1610980711,Screens,0,332
1627005306,9.5,20.9,23.1,1625996578,Beauty,2,731
1624961784,35.7,32.4,50.4,1630222721,Audio,4,171
1636245785,57.9,18.1,42.9,1640307170,Consumer Electronics,1,692
1631111357,64.9,30.0,85.5,1614525044,Printers,1,876
1615979205,10.5,59.3,66.3,1623712232,Televisions,1,896
1627552216,0.3,43.5,43.6,1634787511,Printers,1,323
1611450712,7.2,52.5,56.5,1627657974,Informatics,4,620
1639617104,24.1,78.4,103.3,1633248980,Informatics,0,4
1634661728,63.0,11.4,30.8,1630879839,Televisions,1,706
1630333514,48.7,14.7,28.7,1613854280,Beauty,4,416
1636572983,75.4,6.9,28.2,1614142614,Screens,0,545
1616649909,16.0,58.6,69.8,1632542101,Consumer Electronics,0,469
1611883934,51.6,40.5,83.7,1635463289,Televisions,3,21
1640578775,12.1,30.1,34.3,1623930632,Consumer Electronics,0,622
1639179671,46.4,29.6,55.2,1634934642,Printers,4,457
1625224157,61.9,26.5,69.4,1618699825,Beauty,0,838
1617198520,65.8,6.3,18.3,1630331701,Home Care,3,513
1636447425,78.4,14.4,66.9,1609506121,Beauty,2,591
1635368255,42.6,65.3,113.8,1612489913,Televisions,1,500
1638991264,43.2,39.8,70.2,1629154605,Consumer Electronics,4,735
1610961785,27.3,11.5,15.9,1637817394,Screens,2,433
1636682484,14.3,80.4,93.8,1630195037,Beauty,3,553
1634531869,5.1,90.3,95.1,1611144124,Home Care,4,219
1634675627,4.2,79.6,83.1,1630836353,Beauty,1,13
1622571012,13.1,95.4,109.7,1620301038,Consumer Electronics,4,474
1640002932,59.5,9.1,22.5,1623554838,Beauty,3,166
1636728025,14.7,57.4,67.3,1631364889,Consumer Electronics,3,892
1635842483,71.8,21.2,75.2,1619202188,Televisions,2,697
1637651717,33.7,49.6,74.8,1633920568,Televisions,0,851
1616624628,72.2,8.6,31.1,1633288075,Printers,3,495
1640780196,32.5,19.3,28.6,1611919496,Consumer Electronics,4,33
1619629474,27.7,76.6,106.0,1610943949,Printers,0,80
1639619591,46.0,34.3,63.6,1632534586,Informatics,4,82
1615684308,13.4,46.6,53.8,1632020553,Audio,1,208
1613458423,42.0,14.2,24.4,1616882141,Printers,4,168
1614476467,19.5,62.6,77.8,1624604329,Consumer Electronics,0,835
1639734525,26.5,71.5,97.3,1638176479,Screens,0,576
1638786016,55.0,18.8,41.9,1630638053,Televisions,4,767
1634708294,55.5,9.7,21.8,1630669990,Phones,0,48
1622936977,38.1,54.6,88.1,1635500889,Consumer Electronics,1,362
1632438028,45.6,41.5,76.3,1639077167,Audio,1,741
1634865258,26.1,33.3,45.1,1619677561,Televisions,1,201
1630770773,0.4,15.9,16.0,1612874598,Audio,0,516
1621037313,35.3,61.1,94.4,1638105578,Phones,2,682
1620061937,44.0,22.1,39.5,1610468335,Phones,0,651
1627283085,61.0,23.7,60.8,1629327111,Phones,2,633
1612254523,21.4,87.8,111.7,1636854301,Furniture,1,177
1633345779,55.8,52.4,118.5,1613351942,Home Care,3,328
1623992317,6.1,83.1,88.5,1636904728,Home Care,1,54
1623625179,60.6,17.9,45.3,1616457394,Screens,3,132
1619428867,40.8,63.9,108.0,1628363377,Informatics,1,273
1638265411,45.6,42.9,78.7,1629409589,Furniture,3,427
1624208235,71.3,12.6,43.8,1630306922,Screens,4,45
1616998180,28.6,20.0,28.0,1628325126,Televisions,3,600
1616085751,3.6,33.6,34.9,1640666754,Phones,0,376
1625135977,37.8,47.8,76.8,1616146041,Home Care,3,658
1617442242,71.8,26.0,92.2,1635613626,Consumer Electronics,4,7
1615063598,36.5,39.6,62.3,1616671674,Informatics,4,84
1628281940,12.5,36.8,42.1,1634492004,Screens,4,656
1613746710,54.8,45.2,100.0,1609459614,Furniture,4,388
1633002485,32.8,42.6,63.4,1621420392,Televisions,4,749
1638682574,75.2,26.6,107.2,1635285215,Televisions,3,55
1638547802,58.3,42.9,103.1,1625339964,Screens,3,613
1636145387,34.3,74.6,113.6,1625302243,Furniture,1,420
1624870749,12.8,28.0,32.1,1629150097,Phones,2,142
1627751799,65.6,35.4,102.6,1622115465,Audio,0,543
1628034954,73.9,30.9,118.4,1616882808,Beauty,4,559
1618986303,11.0,28.8,32.3,1630018242,Televisions,2,700
1612021051,69.9,25.1,83.4,1612601932,Phones,2,733
1617864607,31.0,22.5,32.7,1615005107,Furniture,3,367
1611128761,55.0,19.5,43.4,1628209550,Screens,2,333
1619574187,34.8,10.7,16.4,1623483884,Televisions,0,291
1621453518,79.1,17.3,82.7,1617573247,Furniture,4,391
1620778704,7.3,61.7,66.5,1614554406,Furniture,4,480
1622644163,9.0,27.1,29.8,1614257131,Beauty,0,787
1609623237,32.3,38.3,56.6,1637803338,Televisions,4,90
1628391725,9.8,94.3,104.5,1614722490,Phones,0,578
1622484446,43.5,58.2,103.0,1630660826,Screens,1,262
1614274708,19.9,37.6,46.9,1620428063,Consumer Electronics,0,485
1630415076,23.2,23.9,31.2,1611710332,Screens,1,842
1630806773,48.7,14.0,27.3,1640066443,Printers,4,897
1640830854,20.6,45.8,57.6,1617693973,Informatics,0,867
1630947181,51.3,41.5,85.2,1615681356,Phones,0,882
1628562519,75.3,5.4,21.7,1610939594,Printers,4,231
1636389357,47.4,28.0,53.3,1619555646,Screens,1,184
1621584896,18.5,23.1,28.4,1636933335,Screens,0,408
1624414211,62.9,44.2,119.1,1616738719,Furniture,4,408
1613054927,34.4,50.8,77.4,1611251537,Phones,2,81
1623970336,62.1,40.8,107.4,1614481900,Informatics,4,446
1624652359,60.7,18.4,47.0,1619031939,Home Care,0,463
1636068884,6.8,64.3,69.1,1634364042,Consumer Electronics,3,625
1634954443,35.9,12.2,19.1,1639432001,Printers,0,351
1611146753,8.8,23.9,26.2,1640458545,Screens,2,207
1622198417,16.7,83.6,100.4,1630117040,Home Care,1,662
1610319977,6.1,88.1,93.9,1638747923,Beauty,2,43
1630169931,36.6,47.6,75.1,1635046642,Screens,0,323
1640062987,33.9,35.7,53.9,1619121375,Informatics,4,172
1622160700,35.8,64.3,100.2,1618365951,Home Care,2,181
1618971829,1.9,106.9,108.9,1613646133,Audio,2,374
1615654331,72.4,12.3,44.7,1639753918,Beauty,3,869
1612096371,71.5,30.8,108.0,1634773664,Screens,0,773
1638436770,78.7,25.3,118.6,1622051038,Furniture,4,797
1625112733,55.5,43.6,97.9,1629398503,Screens,3,72
1639528634,51.6,47.5,98.1,1616317870,Furniture,4,814
1629188181,58.3,26.0,62.4,1609890764,Informatics,0,138
1628535579,60.2,37.5,94.2,1625805094,Home Care,0,456
1615050393,8.7,72.2,79.1,1627865808,Phones,4,0
1638910254,57.1,17.5,40.8,1619775394,Televisions,4,508
